80614	Greek		Heidelberg, Institut für Papyrologie O. G 85	O. Heid. 412	
80344	Greek		Heidelberg, Institut für Papyrologie O. G 86	O. Heid. 119	o.heid;;119
80362	Greek		Heidelberg, Institut für Papyrologie O. G 87	O. Heid. 137	
78319	Greek		Heidelberg, Institut für Papyrologie O. G 88	O. Heid. 20	
80441	Greek		Heidelberg, Institut für Papyrologie O. G 89	O. Heid. 222	
80511	Greek		Heidelberg, Institut für Papyrologie O. G 9	O. Heid. 295	
80439	Greek		Heidelberg, Institut für Papyrologie O. G 90	O. Heid. 219	
80298	Greek		Heidelberg, Institut für Papyrologie O. G 92	O. Heid. 46	
80353	Greek		Heidelberg, Institut für Papyrologie O. G 93	O. Heid. 128	
78331	Greek		Heidelberg, Institut für Papyrologie O. G 96	O. Heid. 73	
80592	Greek		Heidelberg, Institut für Papyrologie O. G 98	O. Heid. 386	
80645	Greek		Heidelberg, Institut für Papyrologie O. G 99	O. Heid. 447	
88086	Coptic		Heidelberg, Institut für Papyrologie O. Kopt. 1772	SB Kopt. 2 1062	
88087	Coptic		Heidelberg, Institut für Papyrologie O. Kopt. 1773	SB Kopt. 2 1063	
88011	Coptic		Heidelberg, Institut für Papyrologie O. Kopt. 297	SB Kopt. 1 278	
88088	Coptic		Heidelberg, Institut für Papyrologie O. Kopt. 418	SB Kopt. 2 1064	
88012	Coptic		Heidelberg, Institut für Papyrologie O. Kopt. 773	SB Kopt. 1 279	
87986	Coptic		Heidelberg, Institut für Papyrologie O. Kopt. 774	SB Kopt. 1 244	
106488	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 10	P. Heid. Arab. 1 15	
106486	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 10 c- e	P. Heid. Arab. 1 13	
106491	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 10 f-h + Heidelberg, Institut für Papyrologie P. Arab. 17	P. Heid. Arab. 1 18	
169159	Arabic	p_arab_100	Heidelberg, Institut für Papyrologie P. Arab. 100 Vo	P. Heid. Arab. 2 12	
464383	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 1018 Vo	P. Steuerquittungen 52	
169227	Arabic	p_arab_102	Heidelberg, Institut für Papyrologie P. Arab. 102 Ro	P. Heid. Arab. 2 50	
463956	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 1061 Ro	P. Steuerquittungen 24	
464397	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 1070 Vo	P. Steuerquittungen 64	
464374	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 1074 Ro	P. Steuerquittungen 45	
106483	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 11	P. Heid. Arab. 1 4	
464369	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 1109 Vo	P. Steuerquittungen 40	
464376	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 1174 Vo	P. Steuerquittungen 46	
464329	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 1196	CPR 3.1.2 246	
169189	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 120 [palimpsest old]	P. Heid. Arab. 2 32	
169231	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 131 Ro	P. Heid. Arab. 2 53	
169182	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 132 Vo	P. Heid. Arab. 2 27	
169129	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 135	P. Heid. Arab. 2 5	
169167	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 140 Vo	P. Heid. Arab. 2 18	
169185	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 144	P. Heid. Arab. 2 29	
169217	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 146 Vo	P. Heid. Arab. 2 43	
169202	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 147 Ro	P. Heid. Arab. 2 35	
463772	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 147 Vo	P. Steuerquittungen 10	
169132	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 148 Ro	P. Heid. Arab. 2 7	
106738	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 151 Vo	Archiv Orientalni 9 (1937), p. 153-200 no. 11 (= P. Jahn 11)	
464067	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 1563 Ro	P. Steuerquittungen 37	
169184	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 158 Ro	P. Heid. Arab. 2 28	
463631	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 159 Ro	P. Heid. Arab. 3 20	
463633	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 159 Vo	P. Heid. Arab. 3 21	
106484	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 16	P. Heid. Arab. 1 10	
169209	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 169 Vo	P. Heid. Arab. 2 39	
169219	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 171	P. Heid. Arab. 2 45	
169188	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 172	P. Heid. Arab. 2 31	
463687	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 174 Vo	P. Heid. Arab. 3 38	
169248	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 176	P. Heid. Arab. 2 62	
106485	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 18	P. Heid. Arab. 1 11	
169218	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 184 Vo	P. Heid. Arab. 2 44	
169232	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 186 Ro	P. Heid. Arab. 2 54	
463756	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 1888 Ro	P. Steuerquittungen 7	
169194	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 189	P. Heid. Arab. 2 33	
106495	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 19	P. Heid. Arab. 1 19	
106490	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 19 h-l	P. Heid. Arab. 1 17	
169233	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 192 Ro	P. Heid. Arab. 2 55	
463735	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 1921 Vo	P. Steuerquittungen 2	
169203	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 199	P. Heid. Arab. 2 36	
39656	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 20	CPR 3.1.2 74 + SB 1 5642	
169229	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 200 Ro	P. Heid. Arab. 2 52	
463643	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2013 Vo	P. Heid. Arab. 3 23 a	
169220	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 202 b Ro	P. Heid. Arab. 2 46 Ro	
463686	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 202 b Vo	P. Heid. Arab. 2 46 Vo	
463960	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2025 Vo	P. Steuerquittungen 26	
464396	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2029 Vo	P. Steuerquittungen 63	
463882	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 203 Ro	CPR 3.1.2 19	
464385	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2030 Vo	P. Steuerquittungen 54	
463592	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2048 Vo	P. Heid. Arab. 3 8	
169175	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 21 Ro	P. Heid. Arab. 2 24	
463577	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 213 Vo	P. Heid. Arab. 3 1	
169156	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 216 Ro	P. Heid. Arab. 2 10	
169234	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 216 Vo	P. Heid. Arab. 2 56	
169228	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 217	P. Heid. Arab. 2 51	
463760	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2191 Vo	P. Steuerquittungen 8	
464069	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2198 Vo	P. Steuerquittungen 38	
106715	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 22 Ro	P. Heid. Arab. 2 1 Ro	
463683	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 22 Vo	P. Heid. Arab. 2 1 Vo	
169252	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 220 Ro	P. Heid. Arab. 2 64	
463676	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2258 Vo	P. Heid. Arab. 3 34	
463818	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2268 Vo	P. Steuerquittungen 16	
169153	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 227 Ro	P. Heid. Arab. 2 8	
169223	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 229	P. Heid. Arab. 2 49	
322183	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 230	Chronique d‘Égypte (CdE) 89 (2014), p. 220-223 + Abd al-Latif, Les villes et les villages égyptiens dans les papyrus arabes 13	
463588	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2302 Ro	P. Heid. Arab. 3 7	
464382	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2311 Ro	P. Steuerquittungen 51	
463761	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 232 Ro	P. Heid. Arab. 3 52	
463670	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 238 Ro	P. Heid. Arab. 3 30	
463671	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 238 Vo	P. Heid. Arab. 3 30 b	
463635	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2393 Ro	P. Heid. Arab. 3 22	
464389	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2407 Ro	P. Steuerquittungen 57	
464387	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2410 Ro	P. Steuerquittungen 55	
464388	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2412 Vo	P. Steuerquittungen 56	
169177	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 248 Ro	P. Heid. Arab. 2 25	
463985	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2525 Ro	P. Steuerquittungen 31	
463614	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2544 Ro	P. Heid. Arab. 3 16	
463624	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2550 Vo	P. Heid. Arab. 3 19	
464384	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2618 Vo	P. Steuerquittungen 53	
464001	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2629 Ro	P. Steuerquittungen 32	
463679	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 263 Ro	P. Heid. Arab. 3 36	
463822	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2630 Ro	P. Steuerquittungen 19	
463646	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 264 Vo	P. Heid. Arab. 3 24	
463799	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2645 Vo	P. Steuerquittungen 13	
464073	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2647 Vo	P. Steuerquittungen 39	
464377	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2667 Ro	P. Steuerquittungen 47	
463819	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2685 Ro	P. Steuerquittungen 17	
464378	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2698 Ro	P. Steuerquittungen 48	
464381	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2722 Ro	P. Steuerquittungen 50	
463580	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 274 Vo	P. Heid. Arab. 3 2	
463650	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 278 Ro	P. Heid. Arab. 3 25	
464014	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2810 Ro	P. Steuerquittungen 33	
463798	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2818 Ro	P. Steuerquittungen 12	
463597	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 282 Vo	P. Heid. Arab. 3 11	
463600	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 283 Ro	P. Heid. Arab. 3 12	
169207	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 284 [palimpsest new]	P. Heid. Arab. 2 38	
463602	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 285 Ro & Vo	P. Heid. Arab. 3 13	
464392	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 2864 Vo	P. Steuerquittungen 60	
464365	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 298 Ro & Vo	Zeitschrift der Deutschen Morgenländischen Gesellschaft (ZDMG) 161 (2011), p. 276-304	
169221	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 299 Ro	P. Heid. Arab. 2 47	
169169	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 299 Vo	P. Heid. Arab. 2 20	
106482	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 3 - 7	P. Heid. Arab. 1 3	
463586	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 300 Ro	P. Heid. Arab. 3 5	
464161	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 306	CPR 3.1.2 364	
464370	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 3064 Ro	P. Steuerquittungen 41	
464371	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 3069 Ro	P. Steuerquittungen 42	
464372	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 3069 Vo	P. Steuerquittungen 43	
463977	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 309 Vo	P. Steuerquittungen 30	
464391	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 3126 Vo	P. Steuerquittungen 59	
464390	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 3129 Vo	P. Steuerquittungen 58	
463673	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 313 Ro	P. Heid. Arab. 3 32	
463621	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 313 Vo	P. Heid. Arab. 3 18	
464373	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 3148 Vo	P. Steuerquittungen 44	
464394	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 3159 Ro	P. Steuerquittungen 62	
464393	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 3159 Vo	P. Steuerquittungen 61	
464380	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 3165 Vo	P. Steuerquittungen 49	
463957	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 318 Vo	P. Steuerquittungen 25	
169243	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 330	P. Heid. Arab. 2 61	
463672	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 332 Ro	P. Heid. Arab. 3 31	
463607	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 333 Ro	P. Heid. Arab. 3 15	
463961	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 349 Vo	P. Steuerquittungen 27	
463907	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 351	CPR 3.1.2 92	
463587	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 356 Vo	P. Heid. Arab. 3 6	
169254	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 371 Ro	P. Heid. Arab. 2 65	
169163	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 371 Vo	P. Heid. Arab. 2 14	
169165	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 372	P. Heid. Arab. 2 16	
169160	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 373 Ro	P. Heid. Arab. 2 13	
169172	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 373 Vo	P. Heid. Arab. 2 22	
463651	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 375 Vo	P. Heid. Arab. 3 26	
169168	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 381 Ro	P. Heid. Arab. 2 19	
169240	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 381 Vo	P. Heid. Arab. 2 59	
169251	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 382 Vo (secondary use)	P. Heid. Arab. 2 63	
169164	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 391	P. Heid. Arab. 2 15	
463596	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 400 Vo	P. Heid. Arab. 3 10	
169126	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 402 Ro	P. Heid. Arab. 2 3 Ro	
463685	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 402 Vo	P. Heid. Arab. 2 3 Vo	
463675	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 44 Vo	P. Heid. Arab. 3 33	
463824	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 441 Vo	P. Steuerquittungen 20	
169131	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 451	P. Heid. Arab. 2 6	
464364	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 456 Ro & Vo	Diem, Ein arabisches Rechtsgutachten zum Eherecht	
169157	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 457 Vo	P. Heid. Arab. 2 11	
463691	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 469 Ro & Vo	P. Heid. Arab. 3 41	
169222	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 470 Ro	P. Heid. Arab. 2 48	
463688	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 471 Ro	P. Heid. Arab. 3 39	
169124	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 472 Ro	P. Heid. Arab. 2 2 Ro	
463684	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 472 Vo	P. Heid. Arab. 2 2 Vo	
463669	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 473 Ro	P. Heid. Arab. 3 29	
463689	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 474 Ro & Vo	P. Heid. Arab. 3 40	
463677	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 475 Ro	P. Heid. Arab. 3 35	
169200	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 478 Ro	P. Heid. Arab. 2 34	
169259	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 479 Ro	P. Heid. Arab. 2 68	
463682	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 480 Ro & Vo	P. Heid. Arab. 3 37	
169128	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 482 Ro	P. Heid. Arab. 2 4	
463652	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 482 Vo	P. Heid. Arab. 3 27	
169255	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 485	P. Heid. Arab. 2 66	
169174	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 487 Ro	P. Heid. Arab. 2 23	
169214	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 493 Ro	P. Heid. Arab. 2 41	
169262	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 494	P. Heid. Arab. 2 69	
169264	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 495	P. Heid. Arab. 2 70	
169148	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 496	Annales islamologiques 25 (1990), p. 119-126 no. 2 (= P.RagibBaux 2)	
169187	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 517 Vo	P. Heid. Arab. 2 30	
464076	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 518	Kaplony e.a. (ed.), From Bāwīṭ to Marw. Documents from the Medieval Muslim world p. 1-22 no. 1	
464092	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 534 Ro	Kaplony e.a. (ed.), From Bāwīṭ to Marw. Documents from the Medieval Muslim world p. 1-22 no. 3	
464091	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 550	Kaplony e.a. (ed.), From Bāwīṭ to Marw. Documents from the Medieval Muslim world p. 1-22 no. 2	
169236	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 552 Ro	P. Heid. Arab. 2 57	
169239	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 552 Vo	P. Heid. Arab. 2 58	
169180	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 553 Ro	P. Heid. Arab. 2 26	
463483	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 553 Vo	Forstner (ed.), Festgabe für Hans-Rudolf Singer p. 27-36 no. 1	
169170	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 555 Vo	P. Heid. Arab. 2 21	
463963	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 557 Vo	P. Steuerquittungen 29	
463594	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 572 Ro	P. Heid. Arab. 3 9	
169257	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 575	P. Heid. Arab. 2 67	
463667	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 583 Ro	P. Heid. Arab. 3 28 a	
463668	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 583 Vo	P. Heid. Arab. 3 28 b	
463604	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 592 Ro & Vo	P. Heid. Arab. 3 14	
463609	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 592 Vo [b]	P. Heid. Arab. 3 14 b	
463610	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 592 Vo [c]	P. Heid. Arab. 3 14 c	
169215	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 593 Ro	P. Heid. Arab. 2 42	
169166	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 593 Vo	P. Heid. Arab. 2 17	
169155	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 595 Vo	P. Heid. Arab. 2 9	
169140	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 598 Ro	Annales islamologiques 25 (1990), p. 119-126 no. 1 (= P.RagibBaux 1)	
169149	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 598 Vo	Annales islamologiques 25 (1990), p. 119-126 appendice (= P.RagibBaux appendice)	
463745	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 64 Vo	P. Steuerquittungen 3	
463583	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 66 Ro & Vo	P. Heid. Arab. 3 4	
463573	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 745	Diem, Arabischer Terminkauf 3	
106481	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 8 + Heidelberg, Institut für Papyrologie P. Arab. 9	P. Heid. Arab. 1 2	
463752	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 806 Vo	P. Steuerquittungen 4	
463771	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 857 Vo	P. Steuerquittungen 9	
463820	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 865 Ro	P. Steuerquittungen 18	
463835	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 871 Vo	P. Steuerquittungen 22	
463778	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 879 Vo	P. Steuerquittungen 11	
169241	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 88 Vo	P. Heid. Arab. 2 60	
463814	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 880 Ro	P. Steuerquittungen 15	
463825	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 884 Vo	P. Steuerquittungen 21	
463837	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 892 Ro	P. Steuerquittungen 23	
463962	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 894 Ro	P. Steuerquittungen 28	
169213	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 900 Vo	P. Heid. Arab. 2 40	
463616	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 931 Vo	P. Heid. Arab. 3 17	
463581	Arabic		Heidelberg, Institut für Papyrologie P. Arab. 958 Vo	P. Heid. Arab. 3 3	
45932	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 10 + Heidelberg, Institut für Papyrologie P. Dem. 11	P. Eheverträge p. 176-179 no. 11 D + P. Eheverträge p. 178-181 no. 11 Z + P. Baden 1 p. 21-22 no. B.1 (= P. Karâra 1)	
46868	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 22	Depauw, The Demotic letter p. 36 [P. Heidelberg 22] descr.	
69674	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 24	Forschungen und Berichte (FuB) 14 (1972), p. 82-85	
46869	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 25	Depauw, The Demotic letter p. 36 [P. Heidelberg 25] descr.	
91298	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 295 Ro	Demotica 1 7 Ro p. 22 descr.	
55994	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 295 Vo	Demotica 1 7 Vo	
46870	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 38	Depauw, The Demotic letter p. 36 [P. Heidelberg 38] descr.	
130	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 4432 [old]	P. Gebelen Heid. 23	
244119	Demotic		Heidelberg, Institut für Papyrologie P. dem. 46	Dodson e.a. (ed.), A good scribe and an exceedingly wise man. Studies W. J. Tait p. 229-240	
46871	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 49	Depauw, The Demotic letter p. 36 [P. Heidelberg 49] descr.	
46872	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 51	Depauw, The Demotic letter p. 36-37 [P. Heidelberg 51] descr.	
46873	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 54	Depauw, The Demotic letter p. 37 [P. Heidelberg 54] descr.	
46874	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 55	Depauw, The Demotic letter p. 37 [P. Heidelberg 55] descr.	
46875	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 56	Depauw, The Demotic letter p. 37 [P. Heidelberg 56] descr.	
46876	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 57	Depauw, The Demotic letter p. 37 [P. Heidelberg 57] descr.	
46877	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 58	Depauw, The Demotic letter p. 37 [P. Heidelberg 58] descr.	
46878	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 59	Depauw, The Demotic letter p. 37 [P. Heidelberg 59] descr.	
46879	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 62	Depauw, The Demotic letter p. 37 [P. Heidelberg 62] descr.	
46881	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 652	Depauw, The Demotic letter p. 37 [P. Heidelberg 652] descr.	
55974	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 663	Journal of Egyptian Archaeology (JEA) 61 (1975), p. 191-196	
92367	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 664	Jerusalem studies in egyptology p. 61 [Heid. 664] descr.	
92732	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 665	Lingua restituta orientalis p. 175 n. 1 [665] descr.	
91886	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 669	Dem. Conf. VII (Copenhagen 1999) p. 231 n. 5 descr.	
92132	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 674	Enchoria 26 (2000), p. 64 n. 26 [Heid. 674] descr.	
322185	Demotic		Heidelberg, Institut für Papyrologie P. dem. 679	Méla / Möri, Alexandrie la divine p. 89 & 1025 fig. 14 descr.	
46880	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 68	Depauw, The Demotic letter p. 37 [P. Heidelberg 68] descr.	
46882	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 684	Depauw, The Demotic letter p. 37 [P. Heidelberg 684] descr.	
46883	Demotic		Heidelberg, Institut für Papyrologie P. Dem. 685	Depauw, The Demotic letter p. 37 [P. Heidelberg 685] descr.	
