"\N","\N","\N","a","PSR","1690","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|14,5|3,1|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|15,5|3,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1413 d 3+4","T","\N","\N","\N","\N","\N","\N","821","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","b","PSR","1690","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|12,7|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|7,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1413 d 3+4","T","\N","\N","\N","\N","\N","\N","822","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","b","PSR","1690","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|12,7|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|7,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1413 d 3+4","T","\N","\N","\N","\N","\N","\N","822","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","PSR","823","\N","\N","\N","Dokumentarisch","dokumentarisch","\N","\N","F","\N","\N","Ein Papier (Becker, PSR I S. 10; Grohmann, Einführung S. 129; Unterlagen des Instituts). Nicht mehr auffindbar.","T","\N","||","\N","2000-02-01","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","T","\N","\N","\N","||","Ein Brief (Grohmann, Einführung S. 127; 129) mit dem Datum 1030 h. (Becker, PSR I S. 10; Grohmann, Einführung S. 127; 129).","1620","1621","\N","17","\N","\N","11","1030","\N","\N","abgeschlossen","\N","\N","Becker, PSR I S. 10; Grohmann, Einführung S. 127; 129","11","11","\N","Hadernpapier","\N","\N","\N","T","\N","\N","\N","Brief","\N","\N","823","Arab.","\N","\N","Über dem Text der Tintenabdruck des Siegels des Schreibers (Grohmann, Einführung S. 129). Der Brief ist gefaltet und  und mit einem Seidenfaden verschnürt ( Grohmann, Einführung S. 127), also noch ungeöffnet.","\N","\N","\N","\N","\N","Vorderseite","\N","\N","Arabisch","Unpubliziert","26","15","\N","\N","\N","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","PSR","1692","\N","\N","Verso frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|27,7|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|24,6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1413 d 5+6","T","\N","\N","\N","\N","\N","\N","824","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","PSR","1693","\N","\N","Verso frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|4,5|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|21,6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1413 d 5+6","T","\N","\N","\N","\N","\N","\N","825","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","a","PSR","1694","\N","\N","Verso frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|11,2|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|9,9|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1413 d 1+2","T","\N","\N","\N","\N","\N","\N","826","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","c","PSR ","1694","\N","\N","Verso frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|7,6|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|4,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1413 e 1+2","T","\N","\N","\N","\N","\N","\N","827","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","d","PSR","1694","\N","\N","Schriftspuren","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|9,1|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|5,1|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1413 e 1+2","T","\N","\N","\N","\N","\N","\N","828","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","PSR","1695","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|14,5|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|16,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1413 e 1+2","T","\N","\N","\N","\N","\N","\N","829","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","PSR","1695","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|14,5|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|16,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1413 e 1+2","T","\N","\N","\N","\N","\N","\N","829","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","PSR","1696","\N","\N","Verso frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|12,3|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|17,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1416 a 3+4","T","\N","\N","\N","\N","\N","\N","830","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","PSR","1697","\N","\N","Verso frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|17,4|2,7|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|10,7|3,4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","KB = 633 c 28-30","T","\N","\N","\N","\N","\N","\N","831","Arab.","\N","\N","\N","12.12.79 an Faleh Hussein, Amman, Jordanien","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","PSR","1698","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|8,5|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|9,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1416 b 1-4","T","\N","\N","\N","\N","\N","\N","832","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","PSR","1698","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|8,5|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|9,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1416 b 1-4","T","\N","\N","\N","\N","\N","\N","832","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","b","PSR","645","\N","\N","Verso frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|8|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|6,4|","Arabisch-griechisch","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1416 b 3+4","T","\N","\N","\N","\N","\N","\N","833","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","PSR","1308","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","Plus 5 kleinste Fragmente","T","\N","|25|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|23,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1321 b 5+6","T","\N","\N","\N","\N","\N","\N","844","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","PSR","1308","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","Plus 5 kleinste Fragmente","T","\N","|25|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|23,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_056","CD_A_056","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1321 b 5+6","T","\N","\N","\N","\N","\N","\N","844","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_056","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","altes Plattenarchiv UB Nr. 1465 = jetzt alte UB Glasplatte 69; Positivfilm 1298,1","\N","PSR","181","\N","CPR XXI (Frantz-Murphy) Nr. 20 (Taf. 10)","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","F","\N","\N","Das Stück ist nicht mehr auffindbar.","T","\N","||","\N","2000-04-11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","T","\N","\N","\N","||","Pachtvertrag mit Datum 269 h., mit einem Pachtzins von 5.25 dīnār für 3.5 faddān mit Weizen bebautem Land zahlt, also 1.5 dīnār pro faddān (Grohmann, APEL II S. 33). Zeile 6 erscheint 'die Bodensteuer des Jahres 268, die zum Jahr 269 gehört'(ḫarāǧ sanat ṯamānin wa-sittīn wa-mi’atayi l-mansūba ilà sanat tis‘ wa-sittīn wa-mi’atay)","882","883","\N","9","\N","\N","3","269","\N","\N","abgeschlossen","\N","\N","Grohmann, APEL II S. 33, 72 (3)","7","7","\N","\N","\N","\N","\N","T","\N","\N","\N","Pachtvertrag","\N","\N","845","Arab.","\N","\N","\N","15.3.1983 Prof. Frantz-Murphy, Chicago","\N","\N","\N","\N","Recto","\N","\N","Arabisch","Publiziert","21","10","\N","\N","\N","\N","\N","\N","F","\N","\N","2009-12-18","\N","\N","\N"
"\N","\N","altes Plattenarchiv UB Nr. 1465 = jetzt alte UB Glasplatte 69; Positivfilm 1298,1","\N","PSR","181","\N","\N","s. eigenen Datensatz","Dokumentarisch vermutlich","dokumentarisch","\N","\N","F","\N","\N","Die Existenz eines eigenen Textes auf Verso ist nur daraus zu erschliessen, dass Grohmann, APEL II S. 33, 72 (3) ausdrücklich von Recto redet. Das Stück ist nicht mehr auffindbar.","F","\N","||","\N","2000-05-23","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","T","\N","\N","\N","||","Unbekannt.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","abgeschlossen","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","T","\N","\N","\N","Pachtvertrag","\N","\N","845","Arab.","\N","\N","\N","15.3.1983 Prof. Frantz-Murphy, Chicago","\N","\N","\N","\N","Verso","\N","\N","Arabisch vermutlich","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","alte UB-Glasplatte 70","\N","PSR","428","\N","CPR XXI (Frantz-Murphy) Nr. 6","Verso frei vermutlich","Dokumentarisch","dokumentarisch","\N","\N","F","\N","\N","In der Konkordanz-Liste des Instituts zwischen alten und neuen Nummern wurde vorübergehend PSR 428 mit P. Heid. Arab. Inv. 428 (statt mit P. Heid. Arab. Inv. 846), PSR 448 mit P. Heid. Inv. 846 (statt P. Heid. Arab. 448) gleichgesetzt.","F","\N","||","\N","2000-04-11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","T","\N","\N","\N","||","Ein Pachtvertrag mit dem Datum 190 h., in dem der Pächter 12.5 dīnār für 5 faddān, also 2.5 dīnār pro faddān zu zahlen hat (Grohmann, APEL II S. 32). Zeile 5 ist von den [üblichen Terminen der] Steuerzahlungen (ṭubūl) die Rede (Grohmann, APEL II S. 30).","805","806","\N","9","\N","\N","2","190","\N","\N","abgeschlossen","\N","\N","Grohmann, APEL II S. 30; 32","11","11","\N","\N","\N","\N","\N","T","\N","\N","\N","Pachtvertrag","\N","\N","846","Arab.","\N","\N","\N","15.3.1983 Prof. Frantz-Murphy, Chicago","\N","\N","\N","\N","Recto","\N","\N","Arabisch","Publiziert","27","16","\N","\N","\N","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","PSR","1633","\N","\N","Rückseite frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|10,1|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|6,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1323 g 1-4","T","\N","\N","\N","\N","\N","\N","847","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","\N","dokumentarisch","\N","\N","F","\N","\N","Die Ergänzung dieses Stückes ist: PSR Heid. Arab. 756","T","\N","|13,1|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|18,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_055","CD_A_055","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","KB = R = 633 c 23","T","\N","\N","\N","\N","\N","\N","848","Arab.","\N","\N","\N","4.4.-16.5.79 an Faleh Hussein, Jordan Univ.","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_055","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|15|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|7,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_056","CD_A_056","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","KB  R+V = 633 d 61-63","T","\N","\N","\N","\N","\N","\N","849","Arab.","\N","\N","\N","4.4.-16.5. an Faleh Hussein, Jordan Univ.","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_056","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|15|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|7,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_056","CD_A_056","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","KB  R+V = 633 d 61-63","T","\N","\N","\N","\N","\N","\N","849","Arab.","\N","\N","\N","4.4.-16.5. an Faleh Hussein, Jordan Univ.","\N","\N","\N","\N","Verso","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_056","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|32,1|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|9,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_056","CD_A_056","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","KB R+V = 633 d 5-7","T","\N","\N","\N","\N","\N","\N","850","Arab.","\N","\N","\N","4.4.-16.5.79 an Faleh Hussein, Jordan Univ.","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_056","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|12,8|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","F","\N","\N","\N","|6,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_056","CD_A_056","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","R+V = 5x7 = 631 c 1+2","T","\N","\N","\N","\N","\N","\N","851","Arab.","\N","\N","\N","29.9.80 an Faleh Hussein, Amman","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_056","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|12,8|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|6,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_056","CD_A_056","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","R+V = 5x7 = 631 c 1+2","T","\N","\N","\N","\N","\N","\N","851","Arab.","\N","\N","\N","29.9.80 an Faleh Hussein, Amman","\N","\N","\N","\N","Verso","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_056","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Rückseite frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|14,1|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|12,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_056","CD_A_056","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","R = 5x7 = 631 d 1 / 1323 g 1-4","T","\N","\N","\N","\N","\N","\N","852","Arab.","\N","\N","\N","29.5.80 an Faleh Hussein, Amman","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_056","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|13,5|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|19,9|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_056","CD_A_056","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","R+V = 5x7 = 634 a 1+2","T","\N","\N","\N","\N","\N","\N","853","Arab.","\N","\N","\N","5.9.80 an Faleh Hussein, Amman","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_056","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|13,5|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|19,9|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_056","CD_A_056","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","R+V = 5x7 = 634 a 1+2","T","\N","\N","\N","\N","\N","\N","853","Arab.","\N","\N","\N","5.9.80 an Faleh Hussein, Amman","\N","\N","\N","\N","Verso","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_056","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|13,5|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|10,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_056","CD_A_056","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","R+V = 5x7 = 634 b 1+2","T","\N","\N","\N","\N","\N","\N","854","Arab.","\N","\N","\N","29.5.80 an Faleh Hussein, Amman","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_056","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","PSR","855","\N","\N","\N","Semi-literarisch","dokumentarisch","\N","\N","F","\N","\N","Als Modeldruck wohl kein Papyrus (auch wenn die Unterlagen des Instituts von einem Papyrus sprechen). Nicht mehr auffindbar.","T","\N","||","\N","2000-01-31","\N","\N","\N","\N","\N","\N","\N","1904","\N","Geschenk Schott","T","\N","\N","\N","||","Ein Amulett (Grohmann, Einführung S. 97 A. 3).","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","abgeschlossen","\N","\N","Grohmann, CPR III 1,1 S. 69; Grohmann, Einführung S. 97 A. 3","\N","\N","\N","Hadernpapier","\N","\N","\N","T","\N","\N","\N","Amulett","\N","\N","855","Arab.","\N","\N","In der runderen, von Silvestre de Sacy Nas≈– genannten Schrift (Grohmann, CPR III 1,1 S. 69); Schriftband in K«f– (Grohmann, Einführung S. 97 A. 3). Ein Modeldruck (Grohmann, Einführung S. 97 A. 3).","\N","\N","\N","\N","\N","Vorderseite","\N","\N","Arabisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","Recto griechisch
Verso arabisch","T","\N","|12,4|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|11|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_056","CD_A_056","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","5x7 = 634 c 1+2","T","\N","\N","\N","\N","\N","\N","856","Arab.","\N","\N","\N","29.5.80 an Faleh Hussein, Amman","\N","\N","\N","\N","Recto","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_056","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","Recto griechisch
Verso arabisch","T","\N","|12,4|","\N","2003-09-08","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|11|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_056","CD_A_056","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","5x7 = 634 c 1+2","T","\N","\N","\N","\N","\N","\N","856","Arab.","\N","\N","\N","29.5.80 an Faleh Hussein, Amman","\N","\N","\N","\N","Verso","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_056","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
