"\N","\N","\N","b","\N","1604","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","||","alte Inv.-Nr. 1604 b; zwischenzeitlich Pahl 6 d, e, f
16,0 x 14,0; 8,0 x 5,0; 6,0 x 5,0","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","||","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1029 e 1-4","T","\N","\N","\N","\N","\N","\N","\N","\N","42","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 102.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1604","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","||","alte Inv.-Nr. 1604 b; zwischenzeitlich Pahl 6 a, c
14, 5 x 4,5; 2,8 x 2,5","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","||","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 d 3+4","T","\N","\N","\N","\N","\N","\N","\N","\N","43","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 103.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|8,0|","alte Inv.-Nr. 1603 b 2; zwischenzeitlich Pahl 23 u","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|7,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 d 35+6","T","\N","\N","\N","\N","\N","\N","\N","\N","44","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 104.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1616","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|8,3|","alte Inv.-Nr. 1616; zwischenzeitlich Pahl 17 b","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|4,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Pergament","\N","\N","1027 e 1-5","T","\N","\N","\N","\N","\N","\N","\N","\N","45","\N","\N","1991/92 D. Weber (unter alter Inv. Nr. 17 - s.d.)","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 105.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","17","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|3,7|","\N","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|3,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 f 1-6","T","\N","\N","\N","\N","\N","\N","\N","\N","46","\N","\N","1991/92 D. Weber (unter alter Inv. Nr. 17 - s.d.)","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 106.","\N","\N","s. eigenen Datensatz","recto","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","17","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|3,7|","\N","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|3,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 f 1-6","T","\N","\N","\N","\N","\N","\N","\N","\N","46","\N","\N","1991/92 D. Weber (unter alter Inv. Nr. 17 - s.d.)","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 106.","\N","\N","s. eigenen Datensatz","verso","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|5,0|","alte Inv.-Nr. 1603 b 2; zwischenzeitlich Pahl 23 e","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|4,6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 g 1+2","T","\N","\N","\N","\N","\N","\N","\N","\N","47","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 107,1.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|6,0|","alte Inv.-Nr. 1603 b 2; zwischenzeitlich Pahl 23 f","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|4,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 g 3+4","T","\N","\N","\N","\N","\N","\N","\N","\N","48","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 107,2.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|1,6|","alte Inv.-Nr. 1603 b 2; zwischenzeitlich Pahl 23 h","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|1,6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 g 5+6","T","\N","\N","\N","\N","\N","\N","\N","\N","49","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 107,3.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|4,2|","alte Inv.-Nr. 1603 b 2; zwischenzeitlich Pahl 23 m","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|6,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1028 a 1+2","T","\N","\N","\N","\N","\N","\N","\N","\N","50","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 107,4.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|0,8|","alte Inv.-Nr. 1603 b 2; zwischenzeitlich Pahl 23 g","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|4,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1028 a 3+4","T","\N","\N","\N","\N","\N","\N","\N","\N","51","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 107,5.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|3,0|","alte Inv.-Nr. 1603 b 2; zwischenzeitlich Pahl 23 l","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|4,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1028 a 5+6","T","\N","\N","\N","\N","\N","\N","\N","\N","52","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 107,6.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|2,0|","alte Inv.-Nr. 1603 b 2; zwischenzeitlich Pahl 23 k","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|6,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1028 b 1+2","T","\N","\N","\N","\N","\N","\N","\N","\N","53","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 107,7.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|1,8|","alte Inv.-Nr. 1603 b 2; zwischenzeitlich Pahl 23 c","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|4,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1028 b 3+4","T","\N","\N","\N","\N","\N","\N","\N","\N","54","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 107,8.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","28","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|4,7|","\N","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|3,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1060 d 5+6","T","\N","\N","\N","\N","\N","\N","\N","\N","55","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 107,9.","\N","\N","s. eigenen Datensatz","recto","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","28","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|4,7|","\N","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|3,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1060 d 5+6","T","\N","\N","\N","\N","\N","\N","\N","\N","55","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 107,9.","\N","\N","s. eigenen Datensatz","verso","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1616","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|1,5|","alte Inv.-Nr. 1616 b; zwischenzeitlich Pahl 17","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|2,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Pergament","\N","\N","1028 b 5+6","T","\N","\N","\N","\N","\N","\N","\N","\N","56","\N","\N","1991/92 D. Weber (unter alter Inv.-Nr. 17 - s.d.)","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 108,1.","\N","\N","s. eigenen Datensatz","recto","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1616","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|1,5|","alte Inv.-Nr. 1616 b; zwischenzeitlich Pahl 17","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|2,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Pergament","\N","\N","1028 b 5+6","T","\N","\N","\N","\N","\N","\N","\N","\N","56","\N","\N","1991/92 D. Weber (unter alter Inv.-Nr. 17 - s.d.)","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 108,1.","\N","\N","s. eigenen Datensatz","verso","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1616","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|1,0|","alte Inv.-Nr. 1616 b; zwischenzeitlich Pahl 17","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|2,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Pergament","\N","\N","1028 c 1+2","T","\N","\N","\N","\N","\N","\N","\N","\N","57","\N","\N","1991/92 D. Weber (unter alter Inv.-Nr. 17 - s.d.)","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 108,2.","\N","\N","s. eigenen Datensatz","recto","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1616","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|1,0|","alte Inv.-Nr. 1616 b; zwischenzeitlich Pahl 17","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|2,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Pergament","\N","\N","1028 c 1+2","T","\N","\N","\N","\N","\N","\N","\N","\N","57","\N","\N","1991/92 D. Weber (unter alter Inv.-Nr. 17 - s.d.)","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 108,2.","\N","\N","s. eigenen Datensatz","verso","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1616","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|1,0|","alte Inv.-Nr. 1616 b; zwischenzeitlich Pahl 17","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|2,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Pergament","\N","\N","1028 c 3+4","T","\N","\N","\N","\N","\N","\N","\N","\N","58","\N","\N","1991/92 D. Weber (unter alter Inv.-Nr. 17 - s.d.)","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 108,3.","\N","\N","s. eigenen Datensatz","recto","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1616","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|1,0|","alte Inv.-Nr. 1616 b; zwischenzeitlich Pahl 17","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|2,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Pergament","\N","\N","1028 c 3+4","T","\N","\N","\N","\N","\N","\N","\N","\N","58","\N","\N","1991/92 D. Weber (unter alter Inv.-Nr. 17 - s.d.)","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 108,3.","\N","\N","s. eigenen Datensatz","verso","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1616","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","||","alte Inv.-Nr. 1616 b; zwischenzeitlich Pahl 17
0,4 x 0,6; 1,5 x 3,5","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","||","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Pergament","\N","\N","1028 c 5+6","T","\N","\N","\N","\N","\N","\N","\N","\N","59","\N","\N","1991/92 D. Weber (unter alter Inv.-Nr. 17 - s.d.)","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 108,4.","\N","\N","              ","\N","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1616","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|3,0|","\N","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|3,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1028 d 1+2","T","\N","\N","\N","\N","\N","\N","\N","\N","60","\N","\N","1991/92 D. Weber (unter alter Inv.-Nr. 17 - s.d.)","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 108,5.","\N","\N","s. eigenen Datensatz","recto","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1616","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|3,0|","\N","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|3,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1028 d 1+2","T","\N","\N","\N","\N","\N","\N","\N","\N","60","\N","\N","1991/92 D. Weber (unter alter Inv.-Nr. 17 - s.d.)","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 108,5.","\N","\N","s. eigenen Datensatz","verso","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","644","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","fehlt","\N","\N","||","\N","1998-07-09","\N","\N","\N","\N","\N","Geschenk Schott 1904","\N","1904","\N","Schott, F.","\N","\N","\N","\N","||","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Becker, VHP III,1 (1906) 8.","\N","\N","\N","Papyrus","\N","\N","\N","T","\N","\N","\N","\N","\N","\N","\N","\N","61","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","recto","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1616","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|3,0|","5,8 x 3,7; 5,0 x 3,6","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|3,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Fälschung (so Weber im August 1991)","\N","\N","\N","Pergament","\N","\N","1028 d  3+4","T","\N","\N","\N","\N","\N","\N","\N","\N","62","\N","\N","1991/92 D. Weber (unter alter Inv.-Nr. 17 - s.d.)","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","unveröffentlicht","\N","\N","|6,0|","\N","1998-07-09","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|3,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1100 a 1-3","T","\N","\N","\N","\N","\N","\N","\N","\N","63","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","recto","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","unveröffentlicht","\N","\N","|6,0|","\N","1998-07-09","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|3,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1100 a 1-3","T","\N","\N","\N","\N","\N","\N","\N","\N","63","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","verso","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","unveröffentlicht","\N","\N","||","3,0 x 4,0; 1,5 x 4,0","1998-07-09","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","||","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1100 a 1-3","T","\N","\N","\N","\N","\N","\N","\N","\N","64","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","recto","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","unveröffentlicht","\N","\N","||","3,0 x 4,0; 1,5 x 4,0","1998-07-09","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","||","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1100 a 1-3","T","\N","\N","\N","\N","\N","\N","\N","\N","64","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","verso","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","unveröffentlicht","\N","\N","|2,0|","\N","1998-07-09","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|9,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1100 a 1-3","T","\N","\N","\N","\N","\N","\N","\N","\N","65","\N","\N","\N","\N","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
