"\N","\N","\N","\N","Aeg","25","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|2,5|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|4,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 a 3+4","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","817","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","25","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|2,5|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|4,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 a 3+4","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","817","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","25","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|2,2|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|3,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 a 3+4","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","818","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","25","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|2,2|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|3,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 a 3+4","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","818","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","25","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|3,0|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|7,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 a 3+4","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","819","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","25","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|3,0|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|7,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 a 3+4","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","819","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","25","\N","\N","Verso frei","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|4,5|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|4,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 a 3+4","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","820","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","25","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|6,5|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|3,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 a 3+4","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","821","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","25","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|6,5|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|3,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 a 3+4","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","821","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","25","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|17,0|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|6,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 a 5+6","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","822","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","25","\N","\N","s. eigenen Datensatz","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|4,0|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|8,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 a 3+4","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","823","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","25","\N","\N","s. eigenen Datensatz","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|4,0|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|8,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 a 3+4","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","823","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","25","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|2,0|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|2,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 a 3+4","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","824","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","25","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|2,0|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|2,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 a 3+4","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","824","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","25","\N","\N","s. eigenen Datensatz","?","dokumentarisch","\N","\N","T","\N","\N","fünf Fragmente: 6,7 x 3,0; 2,8 x 2,0; 1,4 x 3,0; 3,0 x 1,3; 0,7 x 0,8.","T","\N","|2,9|1,3|1,4|2,8|","fünf Fragmente: 6,7 x 3,0; 2,8 x 2,0; 1,4 x 3,0; 3,0 x 1,3; 0,7 x 0,8.","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|6,1|3,1|3|2,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 a 3+4","T","\N","\N","\N","Fragmente unbekannten Inhalts","\N","\N","825","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","25","\N","\N","s. eigenen Datensatz","?","dokumentarisch","\N","\N","T","\N","\N","fünf Fragmente: 6,7 x 3,0; 2,8 x 2,0; 1,4 x 3,0; 3,0 x 1,3; 0,7 x 0,8.","T","\N","|2,9|1,3|1,4|2,8|","fünf Fragmente: 6,7 x 3,0; 2,8 x 2,0; 1,4 x 3,0; 3,0 x 1,3; 0,7 x 0,8.","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|6,1|3,1|3|2,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 a 3+4","T","\N","\N","\N","Fragmente unbekannten Inhalts","\N","\N","825","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","26","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|8,5|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|8,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","826","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","26","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|8,5|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|8,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","826","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","26","\N","\N","s. eigenen Datensatz","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|5,1|6,5|","zwei Fragmente mit Seitenzählung (!): 3,0 x 7,0; 4,5 x 5,0.","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|4,4|3,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","827","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","26","\N","\N","s. eigenen Datensatz","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|5,1|6,5|","zwei Fragmente mit Seitenzählung (!): 3,0 x 7,0; 4,5 x 5,0.","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|4,4|3,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","827","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","26","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|a: 2,4|b: 2|c: 2,5|","drei Fragmente: 2,4 x 3,0; 2,0 x 2,0; 2,5 x 1,7.","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|a: 3|b: 2|c: 1,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","828","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","26","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|a: 2,4|b: 2|c: 2,5|","drei Fragmente: 2,4 x 3,0; 2,0 x 2,0; 2,5 x 1,7.","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|a: 3|b: 2|c: 1,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","828","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","26","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|2,8|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|1,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","829","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","26","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|2,8|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|1,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","829","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","26","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|1,5|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|2,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","830","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","26","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|1,5|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|2,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","830","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","26","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|a: 4,2|b: 3,3|c: 2|","drei Fragmente: 4,2 x 4,0; 3,3 x 2,5; 2,0 x 1,3.","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|a: 4|b: 2,5|c: 1,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragmente unbekannten Inhalts","\N","\N","831","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","26","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|a: 4,2|b: 3,3|c: 2|","drei Fragmente: 4,2 x 4,0; 3,3 x 2,5; 2,0 x 1,3.","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|a: 4|b: 2,5|c: 1,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragmente unbekannten Inhalts","\N","\N","831","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","25,26","\N","\N","\N","?","dokumentarisch","\N","\N","T","\N","\N","15 Fragmente, teilweise Schriftreste, teilweise unbeschrieben.","T","\N","|4,1|,9|,9|,8|","15 Fragmente, teilweise Schriftreste, teilweise unbeschrieben.","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|2|2,2|2|2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 3+4","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","832","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","27","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|6,0|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|7,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","833","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","27","\N","\N","s. eigenen Datensatz","?","literarisch","\N","\N","T","\N","\N","\N","T","\N","|6,0|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|7,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","833","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|a: 19|b: 10|","19,0 x 6,0; 10,0 x 6,0","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|a: 6|b: 6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 3+4","T","\N","\N","\N","Fragmente unbekannten Inhalts","\N","\N","834","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","27","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|10,0|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|6,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","835","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","27","\N","\N","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|10,0|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|12,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment eines urkundlichen Textes","\N","\N","836","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","27","\N","\N","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|10,0|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|12,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment eines urkundlichen Textes","\N","\N","836","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Griechisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","27","\N","\N","s. eigenen Datensatz","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|3,0|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|2,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","837","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","27","\N","\N","s. eigenen Datensatz","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|3,0|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|2,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","837","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","27","\N","\N","s. eigenen Datensatz","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|3,5|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|4,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","838","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","Aeg","27","\N","\N","s. eigenen Datensatz","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|3,5|","\N","1998-10-13","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","\N","\N","el-Hibeh","|4,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1098 b 1+2","T","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","838","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
