"\N","\N","\N","\N","P.Aeg.","19;20","\N","\N","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|a: 3,5|b: 2|","3,7 x 2,7; 2,3 x 5,0","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","Qarara","\N","\N","|a: 2,5|b: 5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1182 a 3+4","T","\N","\N","\N","Zwei Fragmente unbekannten Inhalts","\N","\N","14","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","P.Aeg.","19;20","\N","\N","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|a: 3,5|b: 2|","3,7 x 2,7; 2,3 x 5,0","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","Qarara","\N","\N","|a: 2,5|b: 5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1182 a 3+4","T","\N","\N","\N","Zwei Fragmente unbekannten Inhalts","\N","\N","14","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","P.Aeg.","37","\N","\N","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|3,3|","\N","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","el-Hibeh","\N","\N","|2,4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1182 a 3+4","T","\N","\N","\N","Text unbekannten Inhalts","\N","\N","15","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","P.Aeg.","37","\N","\N","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|3,3|","\N","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","el-Hibeh","\N","\N","|2,4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1182 a 3+4","T","\N","\N","\N","Text unbekannten Inhalts","\N","\N","15","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","P.Aeg.","22","\N","\N","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|5,5|","\N","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","el-Hibeh","\N","\N","|6,4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1182 a 3+4","T","\N","\N","\N","Text unbekannten Inhalts","\N","\N","16","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","P.Aeg.","22","\N","\N","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|5,5|","\N","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","el-Hibeh","\N","\N","|6,4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1182 a 3+4","T","\N","\N","\N","Text unbekannten Inhalts","\N","\N","16","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","P.Aeg.","37","\N","\N","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|2,5|","\N","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","el-Hibeh","\N","\N","|2,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1182 a 3+4","T","\N","\N","\N","Text unbekannten Inhalts","\N","\N","17","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","P.Aeg.","37","\N","\N","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|2,5|","\N","1998-06-01","\N","\N","\N","\N","\N","\N","\N","1914","\N","Bilabel, F.","\N","el-Hibeh","\N","\N","|2,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1182 a 3+4","T","\N","\N","\N","Text unbekannten Inhalts","\N","\N","17","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","4431","\N","\N","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|5,5|","\N","1998-06-01","\N","\N","\N","\N","\N","1952-193 ?","\N","1952","\N","\N","\N","\N","\N","\N","|10,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1179 c 3+4","T","\N","\N","\N","Text unbekannten Inhalts","\N","\N","18","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","4431","\N","\N","s. eigenen Datensatz","Dokumentarisch","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|5,5|","\N","1998-06-01","\N","\N","\N","\N","\N","1952-193 ?","\N","1952","\N","\N","\N","\N","\N","\N","|10,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1179 c 3+4","T","\N","\N","\N","Text unbekannten Inhalts","\N","\N","18","Dem.","\N","\N","\N","\N","\N","\N","\N","\N","Verso","\N","\N","Demotisch","Unpubliziert","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
